202102,Aerospace Engineering,Undergraduate Research,22828,AE 2699,RUF,Class,TBA,,TBA,Stephen M  Ruffin (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,25767,AE 2699,SAL,Class,TBA,,TBA,Joseph Homer  Saleh (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,23237,AE 2699,SAN,Class,TBA,,TBA,Narayanamoorthy Lakshmi  Sankar (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,24668,AE 2699,SCH,Class,TBA,,TBA,Daniel Patrick  Schrage (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,23725,AE 2699,SEI,Class,TBA,,TBA,Jerry M  Seitzman (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,26003,AE 2699,SMI,Class,TBA,,TBA,Marilyn Ruth Jones  Smith (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"ServeLearnSustain,TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,28578,AE 2699,STE,Class,TBA,,TBA,Adam Michael  Steinberg (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,25844,AE 2699,THE,Class,TBA,,TBA,Evangelos A  Theodorou (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,25694,AE 2699,TSI,Class,TBA,,TBA,Panagiotis   Tsiotras (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,28809,AE 2699,VAM,Class,TBA,,TBA,Kyriakos   Vamvoudakis (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,22709,AE 2699,WAL,Class,TBA,,TBA,Mitchell L.R.  Walker (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,25193,AE 2699,YAN,Class,TBA,,TBA,Vigor   Yang (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,24080,AE 2699,ZIN,Class,TBA,,TBA,Ben T  Zinn (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
